Potential(V)	Current(uA)
0.19003963470459	4.59744453430176
0.189023971557617	4.50636863708496
0.188008308410645	4.41815376281738
0.187070846557617	4.35043811798096
0.186055183410645	4.29464817047119
0.185039520263672	4.21597003936768
0.184023857116699	4.15302753448486
0.183086395263672	4.10820484161377
0.182070732116699	4.04430866241455
0.181055068969727	3.98756504058838
0.180117607116699	3.92176151275635
0.179101943969727	3.87932300567627
0.178086280822754	3.82591724395752
0.177148818969727	3.76678943634033
0.176133155822754	3.72053623199463
0.175117492675781	3.6699914932251
0.174180030822754	3.62659931182861
0.173164367675781	3.57700824737549
0.172148704528809	3.52694034576416
0.171133041381836	3.48164081573486
0.170195579528809	3.442063331604
0.169179916381836	3.3958101272583
0.16816520690918	3.35146427154541
0.167226791381836	3.30759525299072
0.16621208190918	3.28136920928955
0.165196418762207	3.23034763336182
0.164258003234863	3.18933963775635
0.163243293762207	3.15310001373291
0.162227630615234	3.11208724975586
0.161211967468262	3.08347702026367
0.160274505615234	3.04485321044922
0.159258842468262	3.00384521484375
0.158243179321289	2.97094345092773
0.157305717468262	2.93661117553711
0.156290054321289	2.89941787719727
0.155274391174316	2.87128448486328
0.154336929321289	2.85078048706055
0.153321266174316	2.8131103515625
0.152305603027344	2.77639389038086
0.151368141174316	2.75064468383789
0.150352478027344	2.71583557128906
0.149336814880371	2.68627166748047
0.148321151733398	2.65909194946289
0.147383689880371	2.62905120849609
0.146368026733398	2.5999641418457
0.145352363586426	2.57135391235352
0.144414901733398	2.5541877746582
0.143399238586426	2.52414703369141
0.142383575439453	2.49887466430664
0.141446113586426	2.47074127197266
0.140430450439453	2.45119094848633
0.13941478729248	2.42305755615234
0.138399124145508	2.38777160644531
0.13746166229248	2.37346649169922
0.136445999145508	2.34962463378906
0.135430335998535	2.32959747314453
0.134492874145508	2.30289459228516
0.133477210998535	2.28239059448242
0.132461547851563	2.25807189941406
0.131524085998535	2.23184585571289
0.130508422851563	2.20561981201172
0.12949275970459	2.19512939453125
0.128555297851563	2.16508865356445
0.12753963470459	2.14982986450195
0.126523971557617	2.13695526123047
0.125508308410645	2.11025238037109
0.124570846557617	2.09356307983398
0.123555183410645	2.08211898803711
0.122539520263672	2.05875396728516
0.121602058410645	2.0353889465332
0.120586395263672	2.01440811157227
0.119570732116699	2.00201034545898
0.118633270263672	1.98293685913086
0.117617607116699	1.96481704711914
0.116601943969727	1.94478988647461
0.115586280822754	1.93143844604492
0.114648818969727	1.91427230834961
0.113633155822754	1.89901351928711
0.112617492675781	1.86896800994873
0.111680030822754	1.85943126678467
0.110664367675781	1.84178829193115
0.109648704528809	1.82176113128662
0.108711242675781	1.82080745697021
0.107695579528809	1.79982662200928
0.106679916381836	1.78218364715576
0.105742454528809	1.76549434661865
0.104726791381836	1.75166606903076
0.103711128234863	1.73402309417725
0.102695465087891	1.72162532806396
0.101758003234863	1.69921398162842
0.100742340087891	1.68872356414795
0.099726676940918	1.67632579803467
0.0987892150878906	1.66392803192139
0.097773551940918	1.64723873138428
0.0967578887939453	1.64103984832764
0.095820426940918	1.63293361663818
0.0948047637939453	1.61052227020264
0.0937891006469727	1.59860134124756
0.0928516387939453	1.57809734344482
0.0918359756469727	1.57237529754639
0.0908203125	1.56236171722412
0.0898046493530273	1.54805660247803
0.0888671875	1.54185771942139
0.0878515243530273	1.52659893035889
0.0868358612060547	1.51134014129639
0.0858983993530273	1.50037288665771
0.0848827362060547	1.48988246917725
0.083867073059082	1.47748470306396
0.0829296112060547	1.45507335662842
0.081913948059082	1.4526891708374
0.0808992385864258	1.44410610198975
0.0798835754394531	1.42503261566162
0.0789461135864258	1.42026424407959
0.0779304504394531	1.41358852386475
0.0769147872924805	1.39785289764404
0.0759773254394531	1.38450145721436
0.0749616622924805	1.37067317962646
0.0739459991455078	1.35589122772217
0.0730085372924805	1.35493755340576
0.0719928741455078	1.34063243865967
0.0709772109985352	1.32871150970459
0.0700397491455078	1.32298946380615
0.0690240859985352	1.31059169769287
0.0680084228515625	1.2996244430542
0.0669927597045898	1.29104137420654
0.0660552978515625	1.2843656539917
0.0650396347045898	1.28245830535889
0.0640239715576172	1.26433849334717
0.0630865097045898	1.25241756439209
0.0620708465576172	1.24001979827881
0.0610551834106445	1.23954296112061
0.0601177215576172	1.22666835784912
0.0591020584106445	1.21474742889404
0.0580863952636719	1.20282649993896
0.0570707321166992	1.20089530944824
0.0561332702636719	1.19197845458984
0.0551176071166992	1.17905569076538
0.0541019439697266	1.16751623153687
0.0531644821166992	1.15621519088745
0.0521488189697266	1.15411710739136
0.0511331558227539	1.13928747177124
0.0501956939697266	1.13742780685425
0.0491800308227539	1.12512540817261
0.0481643676757813	1.11883115768433
0.0472269058227539	1.11372900009155
0.0462112426757813	1.10099744796753
0.0451955795288086	1.08592939376831
0.0441799163818359	1.07176733016968
0.0432424545288086	1.07620191574097
0.0422267913818359	1.0666651725769
0.0412111282348633	1.06108570098877
0.0402736663818359	1.05145359039307
0.0392580032348633	1.0416784286499
0.0382423400878906	1.02818393707275
0.0373048782348633	1.02579975128174
0.0362892150878906	1.02155590057373
0.035273551940918	1.00958728790283
0.0342578887939453	1.00267314910889
0.033320426940918	0.995139122009277
0.0323047637939453	0.990132331848145
0.0312891006469727	0.981692314147949
0.0303516387939453	0.983885765075684
0.0293359756469727	0.965432167053223
0.0283203125	0.95732593536377
0.0273828506469727	0.95274829864502
0.0263671875	0.941590309143066
0.0253515243530273	0.940493583679199
0.0244140625	0.927713871002197
0.0233983993530273	0.919512271881104
0.0223827362060547	0.909546375274658
