Potential(V)	Current(uA)
1.657	2428
1.656	2383
1.655	2337
1.654	2295
1.653	2249
1.652	2207
1.651	2166
1.65	2126
1.649	2086
1.648	2051
1.647	2012
1.646	1974
1.645	1938
1.644	1901
1.643	1867
1.642	1832
1.641	1800
1.64	1766
1.639	1735
1.638	1705
1.637	1674
1.636	1645
1.635	1616
1.634	1588
1.633	1563
1.632	1535
1.631	1510
1.63	1485
1.629	1461
1.628	1437
1.627	1414
1.626	1391
1.625	1370
1.624	1348
1.623	1329
1.622	1308
1.621	1289
1.62	1272
1.619	1253
1.618	1236
1.617	1219
1.616	1202
1.615	1185
1.614	1170
1.613	1151
1.612	1137
1.611	1122
1.61	1108
1.609	1094
1.608	1082
1.607	1069
1.606	1057
1.605	1045
1.604	1034
1.603	1022
1.602	1012
1.601	1001
1.6	990.9
1.599	981.3
1.598	972.1
1.597	962.8
1.596	954.9
1.595	945.5
1.594	937.8
1.593	929.9
1.592	923
1.591	915.5
1.59	907.7
1.589	901.1
1.588	894.3
1.587	887.5
1.587	881
1.586	874.9
1.584	869.1
1.584	863.2
1.583	856.8
1.582	851.6
1.581	846.6
1.58	842.2
1.579	837.1
1.578	832.4
1.577	827.9
1.576	823.8
1.575	819.9
1.574	816.2
1.573	812.5
1.572	808.8
1.571	805.5
1.57	802.2
1.569	798.5
1.568	795.4
1.567	792.2
1.566	789.1
1.565	786.4
1.564	783.7
1.563	781
1.562	778.2
1.561	776
1.56	774.1
1.559	771.7
1.558	769.8
1.557	767.7
1.556	765.9
1.555	764.6
1.554	762.3
1.553	760.4
1.552	758.5
1.551	757.2
1.55	755.6
1.549	754
1.548	752.4
1.547	751.4
1.546	750
1.545	749.4
1.544	747.8
1.543	746.8
1.542	745.3
1.541	743.9
1.54	742.9
1.539	741.8
1.538	740.5
1.537	739.6
1.536	738.9
1.535	738.4
1.534	737.6
1.533	736.6
1.532	735.6
1.531	734.9
1.53	734.4
1.529	733.6
1.528	733
1.527	731.9
1.526	731.1
1.525	730.3
1.524	729.9
1.523	729.5
1.522	729.2
1.521	728.6
1.52	728.3
1.519	727.4
1.518	727.3
1.517	726.4
1.516	726.2
1.515	726
1.514	725.9
1.513	725.2
1.512	724.4
1.511	723.8
1.51	723.4
1.509	722.5
1.508	722.3
1.507	722.5
1.506	722.2
1.505	722.3
1.504	721.6
1.503	721.6
1.502	720.8
1.501	720.9
1.5	720.5
1.499	719.7
1.498	718.9
1.497	718.3
1.496	717.7
1.495	717
1.494	716.6
1.493	716.5
1.492	716.4
1.491	716.2
1.49	715.8
1.489	715.3
1.488	714.6
1.487	714.3
1.486	714.4
1.485	713.8
1.484	713.2
1.483	712.9
1.482	712.6
1.481	712.7
1.48	712.1
1.479	712.4
1.478	711.9
1.477	710.8
1.476	710.7
1.475	709.7
1.474	709.3
1.473	708.9
1.472	708.9
1.471	708.9
1.47	708.5
1.469	708.1
1.468	708.2
1.467	707.4
1.467	707.5
1.466	706.9
1.464	706.9
1.463	706.4
1.463	706.2
1.462	705.6
1.461	705.6
1.46	704.6
1.459	703.5
1.458	703.3
1.457	703.3
1.456	702.7
1.455	702.7
1.454	702.5
1.453	702.7
1.452	702.9
1.451	702.2
1.45	701.8
1.449	701.8
1.448	701.6
1.447	701.4
1.446	701.3
1.445	701.3
1.444	700.9
1.443	700.7
1.442	701
1.441	700.8
1.44	700.3
1.439	698.8
1.438	699.1
1.437	698.8
1.436	698.5
1.435	697.9
1.434	697.1
1.433	696.6
1.432	696.2
1.431	695.8
1.43	695.8
1.429	695.7
1.428	695.4
1.427	695.5
1.426	695
1.425	694.7
1.424	694.9
1.423	694.8
1.422	694.3
1.421	693.8
1.42	692.8
1.419	691.3
1.418	690
1.417	689.7
1.416	689.5
1.415	689.3
1.414	689.2
1.413	689.4
1.412	689.1
1.411	689
1.41	689
1.409	688.9
1.408	688.9
1.407	688.9
1.406	688.8
1.405	688.8
1.404	688.9
1.403	688.9
1.402	688.5
1.401	688.4
1.4	688.2
1.399	687.9
1.398	688.1
1.397	688.4
1.396	688.3
1.395	689.1
1.394	689.2
1.393	689.4
1.392	689.4
1.391	687.9
1.39	687.3
1.389	685.7
1.388	685.7
1.387	685.7
1.386	686.1
1.385	685.8
1.384	686.1
1.383	686.2
1.382	686.1
1.381	685.9
1.38	685.5
1.379	685.9
1.378	686.3
1.377	685.4
1.376	685
1.375	684.2
1.374	683.6
1.373	683
1.372	683.4
1.371	683
1.37	683.3
1.369	684.1
1.368	684.4
1.367	684.3
1.366	685.2
1.365	684.5
1.364	683.9
1.363	685
1.362	685.1
1.361	685.3
1.36	684
1.359	684.7
1.358	685.2
1.357	684.9
1.356	685.1
1.355	684.7
1.354	685.1
1.353	685.5
1.352	685.9
1.351	686.3
1.35	687.2
1.349	686.9
1.348	687.9
1.347	688.6
1.346	688.9
1.346	689.1
1.344	689.7
1.343	690.7
1.343	691.7
1.342	692.2
1.341	693.4
1.34	695.1
1.339	696.4
1.338	696.7
1.337	698
1.336	699
1.335	699.8
1.334	700.2
1.333	699.7
1.332	698.9
1.331	697.4
1.33	697.9
1.329	698.5
1.328	699.2
1.327	698.5
1.326	697.7
1.325	698.8
1.324	698.9
1.323	700.6
1.322	701.7
1.321	702.7
1.32	704.6
1.319	705.8
1.318	706.3
1.317	706.9
1.316	706.6
1.315	706.4
1.314	706.7
1.313	706.7
1.312	706.9
1.311	708.1
1.31	710.2
1.309	710.9
1.308	711.3
1.307	711.6
1.306	712
1.305	711.2
1.304	710.9
1.303	710.1
1.302	710.4
1.301	711.9
1.3	713.9
1.299	714.7
1.298	716.1
1.297	717.9
1.296	719.3
1.295	720.4
1.294	720.6
1.293	721.4
1.292	722.1
1.291	720.1
1.29	718.1
1.289	717.6
1.288	719.7
1.287	720.7
1.286	722.8
1.285	723.8
1.284	723.3
1.283	723.2
1.282	722.7
1.281	721
1.28	720.6
1.279	721
1.278	722.8
1.277	724
1.276	724.3
1.275	726
1.274	727.3
1.273	729
1.272	730.4
1.271	732.9
1.27	734.9
1.269	736.7
1.268	738.2
1.267	740.1
1.266	740.3
1.265	741.1
1.264	742.7
1.263	744.1
1.262	744.8
1.261	745.8
1.26	747.1
1.259	749.1
1.258	751.1
1.257	753.1
1.256	755.6
1.255	757.8
1.254	760
1.253	760.3
1.252	762.6
1.251	765.4
1.25	766.6
1.249	768.3
1.248	768.7
1.247	769.6
1.246	771.3
1.245	772.3
1.244	774.9
1.243	776.5
1.242	779.2
1.241	781.1
1.24	781.9
1.239	782.9
1.238	783.9
1.237	785.3
1.236	786.1
1.235	785.2
1.234	787
1.233	788.5
1.232	789.2
1.231	790.1
1.23	791.5
1.229	792.1
1.228	791.8
1.227	792.2
1.226	794
1.226	795.5
1.224	795.4
1.223	796
1.222	796.4
1.222	795
1.221	793.4
1.219	795.6
1.219	793.7
1.218	791.3
1.217	790.7
1.216	789.8
1.215	790.1
1.214	792.1
1.213	793.1
1.212	791.6
1.211	789.3
1.21	790.6
1.209	791.4
1.208	789.8
1.207	787.8
1.206	785.7
1.205	784.1
1.204	784.2
1.203	783.7
1.202	783.3
1.201	783.2
1.2	780.5
1.199	778.4
1.198	777.1
1.197	777.5
1.196	776.8
1.195	776.4
1.194	775.3
1.193	772.9
1.192	774.3
1.191	775
1.19	771.8
1.189	769.5
1.188	767.7
1.187	766.4
1.186	764.7
1.185	761
1.184	759.3
1.183	760.9
1.182	760.2
1.181	756.4
1.18	752.7
1.179	752.9
1.178	752.8
1.177	749.9
1.176	746.9
1.175	742.9
1.174	740.1
1.173	741
1.172	743.9
1.171	743
1.17	739.1
1.169	734.8
1.168	732.9
1.167	729.2
1.166	725.7
1.165	726.9
1.164	725.5
1.163	723.2
1.162	718.1
1.161	713
1.16	707.3
1.159	706.5
1.158	707.5
1.157	705.4
1.156	699.8
1.155	695.9
1.154	696.9
1.153	694.8
1.152	693.3
1.151	687.9
1.15	683.6
1.149	681
1.148	678.9
1.147	677.6
1.146	676.5
1.145	675.3
1.144	671.4
1.143	667.1
1.142	663.4
1.141	662.1
1.14	662.6
1.139	660.6
1.138	656.4
1.137	650.5
1.136	646.7
1.135	645.8
1.134	645.2
1.133	643.5
1.132	641
1.131	637.5
1.13	632.9
1.129	627.3
1.128	625.4
1.127	624.5
1.126	621.3
1.125	617.5
1.124	613
1.123	609.9
1.122	607.5
1.121	604.7
1.12	602.8
1.119	599.9
1.118	596.1
1.117	594
1.116	594.6
1.115	592.4
1.114	589.2
1.113	584.3
1.112	580.1
1.111	578.9
1.11	580.2
1.109	579.6
1.108	578
1.107	576.2
1.106	573.3
1.105	569
1.104	565.4
1.103	566.7
1.102	565.1
1.102	559.3
1.101	556.1
1.099	556.7
1.099	555.4
1.098	552.6
1.097	553.6
1.096	552.2
1.095	547.1
1.094	541.6
1.093	540.8
1.092	541.2
1.091	541.2
1.09	539.5
1.089	537.9
1.088	537.8
1.087	536.2
1.086	533.4
1.085	530.9
1.084	529.6
1.083	530.7
1.082	533
1.081	534.6
1.08	531.6
1.079	522.3
1.078	520.1
1.077	524.3
1.076	528.1
1.075	528.6
1.074	524.5
1.073	519.7
1.072	520.7
1.071	527
1.07	526.5
1.069	520.6
1.068	517.8
1.067	515.7
1.066	517.9
1.065	519.8
1.064	519.9
1.063	518.7
1.062	521.3
1.061	519.5
1.06	513.9
1.059	513.1
1.058	511.5
1.057	514
1.056	519.2
1.055	518.2
1.054	513.3
1.053	511.9
1.052	508.8
1.051	516.1
1.05	521.9
1.049	524
1.048	516.9
1.047	511.3
1.046	503.9
1.045	502.8
1.044	510.4
1.043	519.6
1.042	514.6
1.041	507.3
1.04	502.6
1.039	500.8
1.038	501.9
1.037	511.6
1.036	519.2
1.035	518.3
1.034	512.7
1.033	509.9
1.032	507.1
1.031	512.1
1.03	515.3
1.029	524
1.028	528.4
1.027	524.2
1.026	522.1
1.025	518.1
1.024	519.2
1.023	523.3
1.022	526.7
1.021	528.7
1.02	530
1.019	531.6
1.018	532.4
1.017	532
1.016	532.6
1.015	535.9
1.014	538
1.013	543.4
1.012	544.1
1.011	540.2
1.01	533.9
1.009	537.1
1.008	546.8
1.007	550.8
1.006	555.9
1.005	560.7
1.004	556.1
1.003	548
1.002	543.7
1.001	547.6
1	557.9
0.999	566.9
0.998	573.5
0.997	571.4
0.996	566.8
0.995	562.7
0.994	568.7
0.993	574.6
0.992	587.5
0.991	595.3
0.99	592.7
0.989	586.2
0.988	578.5
0.987	579.7
0.986	593.3
0.985	606.6
0.984	614.2
0.983	613.5
0.982	606.6
0.982	604.4
0.981	603.5
0.979	613.3
0.978	623.8
0.978	628.9
0.977	631.1
0.976	635.4
0.975	631.2
0.974	633.1
0.973	640.5
0.972	647.2
0.971	649.5
0.97	650.8
0.969	649.9
0.968	649.9
0.967	657.6
0.966	666.7
0.965	677.5
0.964	688
0.963	690
0.962	687.1
0.961	679.4
0.96	680.6
0.959	688.3
0.958	707.5
0.957	721.1
0.956	718.1
0.955	706.7
0.954	708.4
0.953	717
0.952	736.5
0.951	744.9
0.95	747.8
0.949	740.9
0.948	739.9
0.947	735.1
0.946	742.3
0.945	758.3
0.944	774.4
0.943	777.7
0.942	777.3
0.941	775.9
0.94	775.8
0.939	785.1
0.938	788.3
0.937	798.3
0.936	805.9
0.935	805.4
0.934	803.6
0.933	815.6
0.932	823.8
0.931	833.2
0.93	838.7
0.929	831.9
0.928	828.8
0.927	839
0.926	860.2
0.925	864.1
0.924	866.8
0.923	871.5
0.922	867.7
0.921	873
0.92	895.3
0.919	910.7
0.918	905.3
0.917	905.4
0.916	901
0.915	898
0.914	902.4
0.913	920
0.912	932.6
0.911	937.8
0.91	935.2
0.909	940
0.908	943.9
0.907	951.5
0.906	964.1
0.905	968.2
0.904	960.8
0.903	962.8
0.902	976.6
0.901	991.8
0.9	996.5
0.899	995
0.898	1004
0.897	1015
0.896	1016
0.895	1015
0.894	1028
0.893	1038
0.892	1043
0.891	1047
0.89	1052
0.889	1055
0.888	1067
0.887	1067
0.886	1069
0.885	1080
0.884	1098
0.883	1105
0.882	1107
0.881	1097
0.88	1103
0.879	1116
0.878	1128
0.877	1137
0.876	1139
0.875	1150
0.874	1154
0.873	1152
0.872	1158
0.871	1170
0.87	1180
0.869	1191
0.868	1194
0.867	1191
0.866	1186
0.865	1189
0.864	1212
0.863	1232
0.862	1237
0.861	1238
0.861	1236
0.859	1241
0.858	1243
0.858	1262
0.857	1272
0.856	1282
0.855	1289
0.854	1292
0.853	1288
0.852	1298
0.851	1311
0.85	1323
0.849	1331
0.848	1332
0.847	1338
0.846	1347
0.845	1366
0.844	1368
0.843	1370
0.842	1379
0.841	1385
0.84	1389
0.839	1405
0.838	1419
0.837	1423
0.836	1425
0.835	1427
0.834	1437
0.833	1446
0.832	1460
0.831	1468
0.83	1468
0.829	1481
0.828	1492
0.827	1494
0.826	1496
0.825	1499
0.824	1509
0.823	1529
0.822	1537
0.821	1540
0.82	1542
0.819	1550
0.818	1563
0.817	1577
0.816	1580
0.815	1587
0.814	1596
0.813	1602
0.812	1614
0.811	1629
0.81	1629
0.809	1643
0.808	1652
0.807	1658
0.806	1663
0.805	1671
0.804	1677
0.803	1698
0.802	1703
0.801	1707
0.8	1712
0.799	1731
0.798	1745
0.797	1749
0.796	1748
0.795	1752
0.794	1766
0.793	1784
0.792	1804
0.791	1814
0.79	1818
0.789	1818
0.788	1827
0.787	1844
0.786	1851
0.785	1863
0.784	1871
0.783	1882
0.782	1888
0.781	1889
0.78	1904
0.779	1911
0.778	1925
0.777	1934
0.776	1938
0.775	1946
0.774	1963
0.773	1975
0.772	1981
0.771	1978
0.77	1998
0.769	2013
0.768	2018
0.767	2031
0.766	2033
0.765	2051
0.764	2061
0.763	2069
0.762	2081
0.761	2097
0.76	2115
0.759	2118
0.758	2116
0.757	2120
0.756	2144
0.755	2168
0.754	2166
0.753	2168
0.752	2184
0.751	2194
0.75	2193
0.749	2215
0.748	2225
0.747	2226
0.746	2227
0.745	2236
0.744	2248
0.743	2265
0.742	2269
0.741	2273
0.741	2283
0.739	2304
0.738	2313
0.737	2312
0.737	2324
0.736	2337
0.734	2353
0.734	2359
0.733	2364
0.732	2376
0.731	2390
0.73	2397
0.729	2400
0.728	2399
0.727	2405
0.726	2424
0.725	2441
0.724	2435
0.723	2438
0.722	2450
0.721	2463
0.72	2472
0.719	2480
0.718	2473
0.717	2481
0.716	2489
0.715	2496
0.714	2511
0.713	2511
0.712	2514
0.711	2516
0.71	2517
0.709	2535
0.708	2545
0.707	2547
0.706	2549
0.705	2549
0.704	2557
0.703	2564
0.702	2563
0.701	2564
0.7	2573
0.699	2571
0.698	2585
0.697	2580
0.696	2571
0.695	2581
0.694	2589
0.693	2593
0.692	2586
0.691	2590
0.69	2593
0.689	2597
0.688	2600
0.687	2604
0.686	2607
0.685	2599
0.684	2602
0.683	2608
0.682	2617
0.681	2614
0.68	2618
0.679	2611
0.678	2613
0.677	2611
0.676	2615
0.675	2617
0.674	2610
0.673	2615
0.672	2620
0.671	2616
0.67	2614
0.669	2607
0.668	2607
0.667	2612
0.666	2611
0.665	2613
0.664	2609
0.663	2604
0.662	2608
0.661	2602
0.66	2593
0.659	2601
0.658	2608
0.657	2599
0.656	2596
0.655	2588
0.654	2590
0.653	2592
0.652	2588
0.651	2584
0.65	2578
0.649	2582
0.648	2581
0.647	2567
0.646	2564
0.645	2579
0.644	2573
0.643	2562
0.642	2559
0.641	2559
0.64	2560
0.639	2556
0.638	2550
0.637	2544
0.636	2542
0.635	2545
0.634	2546
0.633	2542
0.632	2536
0.631	2527
0.63	2530
0.629	2524
0.628	2524
0.627	2521
0.626	2514
0.625	2512
0.624	2518
0.623	2517
0.622	2500
0.621	2497
0.62	2495
0.619	2502
0.618	2491
0.617	2485
0.617	2482
0.616	2478
0.614	2487
0.614	2474
0.613	2460
0.612	2468
0.611	2479
0.61	2471
0.609	2458
0.608	2445
0.607	2445
0.606	2454
0.605	2453
0.604	2448
0.603	2435
0.602	2426
0.601	2437
0.6	2432
0.599	2422
0.598	2421
0.597	2414
0.596	2419
0.595	2407
0.594	2403
0.593	2391
0.592	2392
0.591	2405
0.59	2396
0.589	2378
0.588	2379
0.587	2376
0.586	2365
0.585	2366
0.584	2369
0.583	2365
0.582	2361
0.581	2347
0.58	2340
0.579	2343
0.578	2346
0.577	2342
0.576	2320
0.575	2314
0.574	2320
0.573	2323
0.572	2321
0.571	2309
0.57	2305
0.569	2300
0.568	2297
0.567	2290
0.566	2291
0.565	2278
0.564	2271
0.563	2262
0.562	2265
0.561	2275
0.56	2267
0.559	2249
0.558	2241
0.557	2239
0.556	2238
0.555	2236
0.554	2221
0.553	2215
0.552	2216
0.551	2209
0.55	2205
0.549	2204
0.548	2198
0.547	2188
0.546	2184
0.545	2176
0.544	2168
0.543	2164
0.542	2162
0.541	2158
0.54	2157
0.539	2147
0.538	2132
0.537	2120
0.536	2115
0.535	2122
0.534	2117
0.533	2112
0.532	2099
0.531	2085
0.53	2083
0.529	2080
0.528	2082
0.527	2070
0.526	2052
0.525	2046
0.524	2046
0.523	2031
0.522	2021
0.521	2022
0.52	2019
0.519	2003
0.518	1993
0.517	1982
0.516	1981
0.515	1978
0.514	1955
0.513	1949
0.512	1950
0.511	1932
0.51	1915
0.509	1904
0.508	1895
0.507	1892
0.506	1870
0.505	1860
0.504	1863
0.503	1852
0.502	1835
0.501	1815
0.5	1801
0.499	1798
0.498	1786
0.497	1763
0.496	1741
0.496	1731
0.494	1727
0.493	1701
0.493	1684
0.492	1668
0.491	1653
0.49	1635
0.489	1616
0.488	1605
0.487	1573
0.486	1548
0.485	1523
0.484	1492
0.483	1463
0.482	1435
0.481	1407
0.48	1373
0.479	1337
0.478	1305
0.477	1281
0.476	1255
0.475	1219
0.474	1189
0.473	1153
0.472	1123
0.471	1092
0.47	1059
0.469	1022
0.468	986.8
0.467	955.9
0.466	922.9
0.465	891.9
0.464	863.4
0.463	827.2
0.462	789.9
0.461	764.7
0.46	724.4
0.459	694.3
0.458	674.3
0.457	639.6
0.456	616.3
0.455	588.2
0.454	557
0.453	529.5
0.452	499.5
0.451	467.2
0.45	445.3
0.449	425.6
0.448	385.3
0.447	360.8
0.446	332.6
0.445	304.6
0.444	290.5
0.443	275
0.442	251.7
0.441	233
0.44	221.3
0.439	208.4
0.438	193.6
0.437	183.4
0.436	166
0.435	150.1
0.434	136.9
0.433	123.7
0.432	108.8
0.431	95.63
0.43	84.38
0.429	78.08
0.428	74.86
0.427	69.81
0.426	65.73
0.425	59.93
0.424	58.21
0.423	51.18
0.422	44.18
0.421	38.2
0.42	37.8
0.419	37.39
0.418	36.7
0.417	34.6
0.416	31.76
0.415	29.61
0.414	29.38
0.413	29.27
0.412	29.23
0.411	28.86
0.41	28.26
0.409	26.56
0.408	24.6
0.407	23.28
0.406	21.71
0.405	21.6
0.404	21.47
0.403	21.35
0.402	21.21
0.401	21.08
0.4	20.9
0.399	20.84
0.398	20.56
0.397	18.95
0.396	18.57
0.395	18.27
0.394	18.36
0.393	18.22
0.392	17.97
0.391	17.25
0.39	15.85
0.389	15.37
0.388	14.69
0.387	14.15
0.386	14.15
0.385	14.15
0.384	13.9
0.383	13.3
0.382	12.92
0.381	12.68
0.38	11.01
0.379	10.79
0.378	9.534
0.377	9.506
0.376	9.482
0.376	9.451
0.374	9.435
0.373	9.446
0.373	9.393
0.372	9.344
0.371	9.343
0.369	9.315
0.369	9.273
0.368	9.241
0.367	9.216
0.366	9.194
0.365	9.166
0.364	9.134
0.363	9.104
0.362	9.049
0.361	9.031
0.36	9.009
0.359	8.989
0.358	8.972
0.357	8.932
0.356	8.893
0.355	8.856
0.354	8.816
0.353	8.78
0.352	8.761
0.351	8.721
0.35	8.688
0.349	8.633
0.348	8.611
0.347	8.58
0.346	8.558
0.345	8.519
0.344	8.482
0.343	8.452
0.342	8.423
0.341	8.396
0.34	8.363
0.339	8.32
0.338	8.289
0.337	8.254
0.336	8.219
0.335	8.193
0.334	8.156
0.333	8.139
0.332	8.12
0.331	8.091
0.33	8.065
0.329	8.026
0.328	7.987
0.327	7.949
0.326	7.913
0.325	7.872
0.324	7.847
0.323	7.805
0.322	7.776
0.321	7.753
0.32	7.709
0.319	7.685
0.318	7.648
0.317	7.611
0.316	7.633
0.315	7.563
0.314	7.514
0.313	7.444
0.312	7.417
0.311	7.383
0.31	7.334
0.309	7.288
0.308	7.241
0.307	7.216
0.306	7.182
0.305	7.14
0.304	7.096
0.303	7.068
0.302	7.011
0.301	6.971
0.3	6.929
0.299	6.877
0.298	6.825
0.297	6.77
0.296	6.707
0.295	6.673
0.294	6.631
0.293	6.589
0.292	6.555
0.291	6.509
0.29	6.486
0.289	6.464
0.288	6.401
0.287	6.357
0.286	6.305
0.285	6.262
0.284	6.179
0.283	6.056
0.282	5.978
0.281	5.885
0.28	5.802
0.279	5.587
0.278	4.584
0.277	4.545
0.276	4.504
0.275	4.479
0.274	4.427
0.273	4.388
0.272	4.337
0.271	4.287
0.27	4.249
0.269	4.216
0.268	4.188
0.267	4.158
0.266	4.118
0.265	4.063
0.264	4.039
0.263	4.003
0.262	3.962
0.261	3.924
0.26	3.89
0.259	3.855
0.258	3.804
0.257	3.772
0.256	3.733
0.256	3.689
0.254	3.648
0.253	3.614
0.252	3.574
0.252	3.538
0.251	3.514
0.249	3.479
0.249	3.431
0.248	3.402
0.247	3.354
0.246	3.307
0.245	3.276
0.244	3.243
0.243	3.218
0.242	3.154
0.241	3.133
0.24	3.09
0.239	3.079
0.238	3.047
0.237	3.047
0.236	2.991
0.235	2.963
0.234	2.928
0.233	2.88
0.232	2.842
0.231	2.79
0.23	2.752
0.229	2.723
0.228	2.676
0.227	2.655
0.226	2.597
0.225	2.552
0.224	2.482
0.223	2.447
0.222	2.408
0.221	2.366
0.22	2.327
0.219	2.299
0.218	2.257
0.217	2.196
0.216	2.177
0.215	2.124
0.214	2.08
0.213	2.057
0.212	2.014
0.211	2.02
0.21	1.996
0.209	1.961
0.208	1.94
0.207	1.889
0.206	1.86
0.205	1.805
0.204	1.761
0.203	1.721
0.202	1.674
0.201	1.634
0.2	1.568
0.199	1.503
0.198	1.455
0.197	1.339
0.196	1.282
0.195	1.22
0.194	1.187
0.193	1.156
0.192	1.14
0.191	1.111
0.19	1.087
0.189	1.025
0.188	0.9606
0.187	0.8824
0.186	0.8011
0.185	0.6852
0.184	0.5528
0.183	0.4976
0.182	0.4533
0.181	0.4225
0.18	0.3568
0.181	0.7392
0.182	1.019
0.183	1.175
0.184	1.009
0.185	0.4218
0.186	0.2169
0.187	-0.6303
0.188	-0.9024
0.189	-0.6097
